"asset_key","game_number","game_id","display_name","category","platforms","asset_type","size","output_path","prompt_policy","generation_status","review_status","source_generated_image"
"0332_thumb_the_legend_of_zelda_twilight_princess","332","the_legend_of_zelda_twilight_princess","The Legend of Zelda: Twilight Princess","Adventure","GC","thumbnail","488x256","Assets/Thumbs/the_legend_of_zelda_twilight_princess_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0332_hero_the_legend_of_zelda_twilight_princess","332","the_legend_of_zelda_twilight_princess","The Legend of Zelda: Twilight Princess","Adventure","GC","hero","1380x280","Assets/Heroes/the_legend_of_zelda_twilight_princess_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0333_icon_the_legend_of_zelda_skyward_sword","333","the_legend_of_zelda_skyward_sword","The Legend of Zelda: Skyward Sword","Adventure","Wii","icon","256x256","Assets/the_legend_of_zelda_skyward_sword.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0333_thumb_the_legend_of_zelda_skyward_sword","333","the_legend_of_zelda_skyward_sword","The Legend of Zelda: Skyward Sword","Adventure","Wii","thumbnail","488x256","Assets/Thumbs/the_legend_of_zelda_skyward_sword_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0333_hero_the_legend_of_zelda_skyward_sword","333","the_legend_of_zelda_skyward_sword","The Legend of Zelda: Skyward Sword","Adventure","Wii","hero","1380x280","Assets/Heroes/the_legend_of_zelda_skyward_sword_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0334_icon_the_legend_of_zelda_phantom_hourglass","334","the_legend_of_zelda_phantom_hourglass","The Legend of Zelda: Phantom Hourglass","Adventure","DS","icon","256x256","Assets/the_legend_of_zelda_phantom_hourglass.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0334_thumb_the_legend_of_zelda_phantom_hourglass","334","the_legend_of_zelda_phantom_hourglass","The Legend of Zelda: Phantom Hourglass","Adventure","DS","thumbnail","488x256","Assets/Thumbs/the_legend_of_zelda_phantom_hourglass_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0334_hero_the_legend_of_zelda_phantom_hourglass","334","the_legend_of_zelda_phantom_hourglass","The Legend of Zelda: Phantom Hourglass","Adventure","DS","hero","1380x280","Assets/Heroes/the_legend_of_zelda_phantom_hourglass_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0335_icon_the_legend_of_zelda_spirit_tracks","335","the_legend_of_zelda_spirit_tracks","The Legend of Zelda: Spirit Tracks","Adventure","DS","icon","256x256","Assets/the_legend_of_zelda_spirit_tracks.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0335_thumb_the_legend_of_zelda_spirit_tracks","335","the_legend_of_zelda_spirit_tracks","The Legend of Zelda: Spirit Tracks","Adventure","DS","thumbnail","488x256","Assets/Thumbs/the_legend_of_zelda_spirit_tracks_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0335_hero_the_legend_of_zelda_spirit_tracks","335","the_legend_of_zelda_spirit_tracks","The Legend of Zelda: Spirit Tracks","Adventure","DS","hero","1380x280","Assets/Heroes/the_legend_of_zelda_spirit_tracks_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0336_icon_the_legend_of_zelda_a_link_between_worlds","336","the_legend_of_zelda_a_link_between_worlds","The Legend of Zelda: A Link Between Worlds","Adventure","3DS","icon","256x256","Assets/the_legend_of_zelda_a_link_between_worlds.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0336_thumb_the_legend_of_zelda_a_link_between_worlds","336","the_legend_of_zelda_a_link_between_worlds","The Legend of Zelda: A Link Between Worlds","Adventure","3DS","thumbnail","488x256","Assets/Thumbs/the_legend_of_zelda_a_link_between_worlds_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0336_hero_the_legend_of_zelda_a_link_between_worlds","336","the_legend_of_zelda_a_link_between_worlds","The Legend of Zelda: A Link Between Worlds","Adventure","3DS","hero","1380x280","Assets/Heroes/the_legend_of_zelda_a_link_between_worlds_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0337_icon_the_messenger","337","the_messenger","The Messenger","PC Game","PC","icon","256x256","Assets/the_messenger.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0337_thumb_the_messenger","337","the_messenger","The Messenger","PC Game","PC","thumbnail","488x256","Assets/Thumbs/the_messenger_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0337_hero_the_messenger","337","the_messenger","The Messenger","PC Game","PC","hero","1380x280","Assets/Heroes/the_messenger_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0338_icon_the_simpsons_hit_and_run","338","the_simpsons_hit_and_run","The Simpsons: Hit and Run","PC Game","PC","icon","256x256","Assets/the_simpsons_hit_and_run.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0338_thumb_the_simpsons_hit_and_run","338","the_simpsons_hit_and_run","The Simpsons: Hit and Run","PC Game","PC","thumbnail","488x256","Assets/Thumbs/the_simpsons_hit_and_run_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0338_hero_the_simpsons_hit_and_run","338","the_simpsons_hit_and_run","The Simpsons: Hit and Run","PC Game","PC","hero","1380x280","Assets/Heroes/the_simpsons_hit_and_run_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0339_icon_the_sims_4","339","the_sims_4","The Sims 4","PC Game","PC","icon","256x256","Assets/the_sims_4.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0339_thumb_the_sims_4","339","the_sims_4","The Sims 4","PC Game","PC","thumbnail","488x256","Assets/Thumbs/the_sims_4_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0339_hero_the_sims_4","339","the_sims_4","The Sims 4","PC Game","PC","hero","1380x280","Assets/Heroes/the_sims_4_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0340_icon_the_witness","340","the_witness","The Witness","PC Game","PC","icon","256x256","Assets/the_witness.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0340_thumb_the_witness","340","the_witness","The Witness","PC Game","PC","thumbnail","488x256","Assets/Thumbs/the_witness_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0340_hero_the_witness","340","the_witness","The Witness","PC Game","PC","hero","1380x280","Assets/Heroes/the_witness_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0341_icon_timespinner","341","timespinner","Timespinner","Action RPG","PC","icon","256x256","Assets/timespinner.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0341_thumb_timespinner","341","timespinner","Timespinner","Action RPG","PC","thumbnail","488x256","Assets/Thumbs/timespinner_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0341_hero_timespinner","341","timespinner","Timespinner","Action RPG","PC","hero","1380x280","Assets/Heroes/timespinner_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0342_icon_toejam_earl","342","toejam_earl","Toejam & Earl","Console Game","GEN","icon","256x256","Assets/toejam_earl.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0342_thumb_toejam_earl","342","toejam_earl","Toejam & Earl","Console Game","GEN","thumbnail","488x256","Assets/Thumbs/toejam_earl_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0342_hero_toejam_earl","342","toejam_earl","Toejam & Earl","Console Game","GEN","hero","1380x280","Assets/Heroes/toejam_earl_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0343_icon_totally_accurate_battle_simulator","343","totally_accurate_battle_simulator","Totally Accurate Battle Simulator","Multiplayer","PC","icon","256x256","Assets/totally_accurate_battle_simulator.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0343_thumb_totally_accurate_battle_simulator","343","totally_accurate_battle_simulator","Totally Accurate Battle Simulator","Multiplayer","PC","thumbnail","488x256","Assets/Thumbs/totally_accurate_battle_simulator_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0343_hero_totally_accurate_battle_simulator","343","totally_accurate_battle_simulator","Totally Accurate Battle Simulator","Multiplayer","PC","hero","1380x280","Assets/Heroes/totally_accurate_battle_simulator_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0344_icon_total_war_warhammer_3_immortal_empires","344","total_war_warhammer_3_immortal_empires","Total War Warhammer 3: Immortal Empires","Strategy","PC","icon","256x256","Assets/total_war_warhammer_3_immortal_empires.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0344_thumb_total_war_warhammer_3_immortal_empires","344","total_war_warhammer_3_immortal_empires","Total War Warhammer 3: Immortal Empires","Strategy","PC","thumbnail","488x256","Assets/Thumbs/total_war_warhammer_3_immortal_empires_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0344_hero_total_war_warhammer_3_immortal_empires","344","total_war_warhammer_3_immortal_empires","Total War Warhammer 3: Immortal Empires","Strategy","PC","hero","1380x280","Assets/Heroes/total_war_warhammer_3_immortal_empires_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0345_icon_touhou_185","345","touhou_185","Touhou 18.5","PC Game","PC","icon","256x256","Assets/touhou_185.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0345_thumb_touhou_185","345","touhou_185","Touhou 18.5","PC Game","PC","thumbnail","488x256","Assets/Thumbs/touhou_185_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0345_hero_touhou_185","345","touhou_185","Touhou 18.5","PC Game","PC","hero","1380x280","Assets/Heroes/touhou_185_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0346_icon_trackmania_random_campaign","346","trackmania_random_campaign","Trackmania Random Campaign","Racing","PC","icon","256x256","Assets/trackmania_random_campaign.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0346_thumb_trackmania_random_campaign","346","trackmania_random_campaign","Trackmania Random Campaign","Racing","PC","thumbnail","488x256","Assets/Thumbs/trackmania_random_campaign_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0346_hero_trackmania_random_campaign","346","trackmania_random_campaign","Trackmania Random Campaign","Racing","PC","hero","1380x280","Assets/Heroes/trackmania_random_campaign_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0347_icon_tunic","347","tunic","TUNIC","PC Game","PC","icon","256x256","Assets/tunic.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0347_thumb_tunic","347","tunic","TUNIC","PC Game","PC","thumbnail","488x256","Assets/Thumbs/tunic_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0347_hero_tunic","347","tunic","TUNIC","PC Game","PC","hero","1380x280","Assets/Heroes/tunic_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0348_icon_turnip_boy_commits_tax_evasion","348","turnip_boy_commits_tax_evasion","Turnip Boy Commits Tax Evasion","PC Game","PC","icon","256x256","Assets/turnip_boy_commits_tax_evasion.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0348_thumb_turnip_boy_commits_tax_evasion","348","turnip_boy_commits_tax_evasion","Turnip Boy Commits Tax Evasion","PC Game","PC","thumbnail","488x256","Assets/Thumbs/turnip_boy_commits_tax_evasion_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0348_hero_turnip_boy_commits_tax_evasion","348","turnip_boy_commits_tax_evasion","Turnip Boy Commits Tax Evasion","PC Game","PC","hero","1380x280","Assets/Heroes/turnip_boy_commits_tax_evasion_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0349_icon_twisty_cube","349","twisty_cube","Twisty Cube","Puzzle","PC|Mobile","icon","256x256","Assets/twisty_cube.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0349_thumb_twisty_cube","349","twisty_cube","Twisty Cube","Puzzle","PC|Mobile","thumbnail","488x256","Assets/Thumbs/twisty_cube_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0349_hero_twisty_cube","349","twisty_cube","Twisty Cube","Puzzle","PC|Mobile","hero","1380x280","Assets/Heroes/twisty_cube_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0350_icon_tyrian","350","tyrian","Tyrian","Shooter","PC","icon","256x256","Assets/tyrian.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0350_thumb_tyrian","350","tyrian","Tyrian","Shooter","PC","thumbnail","488x256","Assets/Thumbs/tyrian_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
